Me identifico;Tengo;Años de experiencia;Años en la empresa actual;Años en el puesto actual;¿Gente a cargo?;Nivel de estudios alcanzado;Estado;¿Contribuís a proyectos open source?;¿Programás como hobbie?;Lenguajes de programación;Bases de datos;¿Qué SO usás en tu laptop/PC para trabajar?;¿Y en tu celular?;Tipo de contrato;Salario mensual BRUTO (en tu moneda local);Salario mensual NETO (en tu moneda local);¿Qué tan conforme estás con tu sueldo?;Cómo creés que está tu sueldo con respecto al último semestre;Orientación sexual;Cantidad de empleados;¿La recomendás como un buen lugar para trabajar?;¿Cómo calificás las políticas de diversidad e inclusión?;¿A cuántos kilómetros de tu casa queda la oficina?
Hombre;29;9;2;3;0;Terciario;Incompleto;No;No;SQL;MySQL;Windows;Android;Part-Time;30000;25500;1;1;Heterosexual;1001-2000;3;10;17
Hombre;28;5;0;0;0;Terciario;Completado;No;Sí;C#, Kotlin;;Windows;Android;Full-Time;42000;38000;3;3;Heterosexual;10001+;7;10;46
Hombre;27;7;1;1;0;Universitario;En curso;No;Sí;.NET, C#, CSS, HTML, Javascript, SQL;MSSQL;Windows;Android;Full-Time;24000;21000;2;1;Heterosexual;10001+;6;7;50
Hombre;36;10;4;4;0;Universitario;Completado;No;No;CSS, HTML, Java, Javascript;MongoDB, MySQL;Windows;iOS;Remoto (empresa de otro país);81000;65000;2;2;Heterosexual;201-500;7;7;-1
Otros;33;15;3;1;0;Universitario;Incompleto;No;Sí;.NET, C, C++, C#, CSS, HTML, Java, Javascript, PHP, SQL, TypeScript, VBA, F#;MSSQL, MongoDB, MySQL, Oracle, SQLite, MySql;Windows;Android;Full-Time;45000;35000;1;1;Contra Hegemónico;501-1000;5;1;45
Hombre;27;10;3;3;0;Universitario;En curso;No;Sí;.NET, C#, HTML, Javascript, SQL;MSSQL;Windows;Android;Full-Time;54000;47000;3;2;Heterosexual;51-100;10;10;9
Hombre;30;9;0;0;0;Universitario;En curso;No;No;Java, Scala;Cassandra, MariaDB, MongoDB;Mac OS X;Android;Full-Time;70000;55000;3;3;Heterosexual;201-500;7;8;7
Hombre;28;7;2;2;0;Terciario;En curso;No;Sí;Bash/Shell, HTML, Javascript;ElasticSearch, MongoDB, Redis;Linux;Android;Full-Time;44000;36000;2;2;Heterosexual;2001-5000;7;10;15
Hombre;35;12;9;1;0;Universitario;En curso;No;No;SQL;IBM Db2, MongoDB, Oracle, PostgreSQL;Mac OS X;iOS;Full-Time;60000;550000;2;1;Heterosexual;1001-2000;7;10;20
Hombre;33;10;8;8;0;Secundario;Completado;No;No;HTML, Javascript, PHP;PostgreSQL;Windows;Android;Part-Time;67000;57000;3;4;Homosexual;11-50;7;9;15
Hombre;24;5;2;2;0;Secundario;Completado;Sí;Sí;C, C++, C#, CSS, HTML, Java, PHP, Ruby, SQL;MSSQL, MySQL, Oracle, SQLite;Windows;iOS;Full-Time;30000;25000;3;1;Heterosexual;11-50;10;10;16
Hombre;34;9;1;1;2;Terciario;Completado;No;No;C, HTML, SQL, simpl+;MSSQL, MySQL;Windows;Android;Full-Time;40000;32741;2;2;Heterosexual;1-10;7;7;17
Hombre;25;6;5;2;0;Secundario;Completado;No;No;C++, HTML, PHP;MariaDB, MSSQL, MySQL;Windows;Android;Full-Time;35000;32000;2;2;Heterosexual;501-1000;5;9;2
Hombre;32;15;1;1;0;Terciario;Completado;No;No;SQL;Microsoft Azure (Tables, CosmosDB, SQL, etc);Windows;iOS;Full-Time;36000;28000;1;1;Heterosexual;501-1000;5;10;40
Mujer;26;3;1;1;0;Universitario;Completado;No;Sí;ActionScript, CSS, HTML, Javascript, SQL, VBA;PostgreSQL;Windows;Android;Full-Time;39600;32868;2;1;Heterosexual;11-50;8;10;55
Hombre;27;4;2;0;0;Terciario;Incompleto;No;No;;Informix;Windows;iOS;Full-Time;27600;24100;2;1;Homosexual;201-500;8;5;4
Hombre;21;1;1;1;0;Universitario;En curso;No;Sí;Go, Groovy, HTML, Java, Javascript;;Mac OS X;Android;Part-Time;28000;21500;3;2;Heterosexual;5001-10000;7;7;10
Hombre;38;8;2;8;0;Universitario;Completado;No;No;SQL;Oracle;Windows;Android;Full-Time;36000;;2;1;Heterosexual;201-500;4;3;4
Hombre;32;7;7;7;0;Terciario;Completado;No;No;.NET, SQL;MySQL, teradata;Windows;Android;Full-Time;53000;42000;3;3;Heterosexual;10001+;8;8;10
Hombre;30;8;8;4;2;Secundario;Completado;No;No;.NET;;Windows;Android;Full-Time;85000;70000;4;4;Heterosexual;10001+;10;10;11
Hombre;25;2;1;1;0;Universitario;En curso;Sí;Sí;Go, Java, SQL;Amazon RDS/Aurora, MySQL;Mac OS X;Android;Full-Time;55;42;3;2;Heterosexual;5001-10000;8;6;100
Hombre;28;5;5;3;0;Universitario;En curso;No;No;HTML, Java, Javascript, SQL, TypeScript;Oracle, PostgreSQL;Windows;Android;Full-Time;52720;42500;3;3;Heterosexual;501-1000;7;7;27
Hombre;39;10;10;5;1;Terciario;Completado;No;Sí;.NET, SQL, VBA;Microsoft Azure (Tables, CosmosDB, SQL, etc);Windows;Android;Full-Time;63600;50000;3;3;Heterosexual;11-50;9;5;30
Mujer;29;2;7;2;0;Terciario;Incompleto;No;No;;MySQL, Redis;Mac OS X;iOS;Full-Time;55000;43000;3;2;Heterosexual;51-100;7;10;12
Hombre;35;12;6;4;0;Universitario;Incompleto;No;Sí;CSS, HTML, Javascript, PHP, TypeScript;;Mac OS X;Android;Full-Time;60500;53500;1;1;Heterosexual;201-500;6;8;15
Hombre;28;9;5;5;0;Secundario;Completado;No;No;;;Windows;Android;Full-Time;28000;24000;1;1;Heterosexual;1001-2000;5;8;27
Hombre;30;12;9;4;0;Universitario;Incompleto;No;Sí;CSS, HTML, Javascript, PHP, SQL;MSSQL, MySQL, Oracle;Windows;Android;Full-Time;55000;42000;2;2;Heterosexual;10001+;8;4;5
Mujer;30;4;4;2;0;Universitario;En curso;No;Sí;Java;;Linux;Android;Full-Time;40000;33200;4;4;Heterosexual;101-200;10;9;25
Hombre;37;10;1;5;0;Universitario;Completado;No;Sí;Java, Kotlin, Scala;Redis, Solr;Mac OS X;Android;Full-Time;85000;63000;2;1;Heterosexual;201-500;7;10;1
Hombre;32;5;0;0;0;Posgrado;Completado;No;Sí;Java, R, SQL;;Windows;Android;Full-Time;60000;50000;3;3;Heterosexual;501-1000;9;8;3
Mujer;53;12;10;2;0;Universitario;Completado;Sí;No;Bash/Shell, C, HTML, Javascript, PHP, SQL;Cassandra, Microsoft Azure (Tables, CosmosDB, SQL, etc), MongoDB, MySQL, PostgreSQL;Linux;Android;Full-Time;49000;42000;3;1;Heterosexual;1001-2000;6;7;17
Hombre;28;7;5;1;0;Terciario;Completado;No;No;Java;IBM Db2;Windows;Android;Tercerizado (trabajo a través de consultora o agencia);32000;27000;2;2;Heterosexual;51-100;4;8;35
Hombre;35;8;0;0;0;Terciario;Completado;No;Sí;CSS, HTML, Javascript, PHP, TypeScript;;Mac OS X;Android;Full-Time;45000;37350;2;2;Heterosexual;501-1000;8;8;8
Hombre;30;10;6;5;0;Universitario;En curso;No;No;C, C++, Matlab, SQL;Google Cloud Storage, Microsoft Azure (Tables, CosmosDB, SQL, etc), MySQL, Oracle;Windows;iOS;Full-Time;63000;54000;3;2;no les interesa;2001-5000;7;7;6
Hombre;39;18;18;18;0;Universitario;Incompleto;No;No;CSS, HTML, Javascript, PHP, SQL;Google Cloud Storage, MariaDB, MSSQL, MongoDB, MySQL, PostgreSQL, SQLite;Windows;Android;Full-Time;30000;28000;3;2;Heterosexual;1-10;8;10;20
Hombre;33;13;6;6;0;Secundario;Completado;No;No;;;Windows;Android;Full-Time;25780;;2;2;Heterosexual;11-50;10;10;35
Hombre;34;10;1;1;0;Terciario;Completado;No;No;Bash/Shell, HTML, Python, SQL;ElasticSearch, MariaDB, MySQL;Linux;Android;Full-Time;48316;;4;4;Heterosexual;201-500;10;10;14
Hombre;25;3;2;2;0;Secundario;Completado;No;No;Java, Javascript, Play;MongoDB;Linux;No tengo celular / no es Smartphone;Full-Time;31000;26000;2;2;Heterosexual;1-10;8;8;20
Hombre;31;6;8;6;0;Secundario;Completado;No;No;;;Windows;iOS;Full-Time;41637;39687;3;1;Heterosexual;51-100;8;8;4
Hombre;24;2;2;2;1;Universitario;En curso;No;Sí;;MSSQL, Oracle;Windows;Android;Full-Time;41000;34000;2;2;Heterosexual;51-100;4;7;8
Hombre;30;10;10;1;4;Terciario;Completado;No;No;.NET, C#, HTML, Javascript, SQL;MSSQL;Windows;No tengo celular / no es Smartphone;Full-Time;60000;48000;2;3;Heterosexual;1001-2000;7;8;15
Hombre;33;10;7;3;0;Universitario;En curso;No;No;Bash/Shell, C, C++, Java, Perl;Oracle;Windows;Android;Full-Time;48966;40641;3;4;Heterosexual;1001-2000;6;10;-1
Hombre;29;10;5;5;0;Secundario;Completado;No;No;;Cassandra, ElasticSearch, IBM Db2, MongoDB, Oracle, Redis;Windows;iOS;Tercerizado (trabajo a través de consultora o agencia);82000;;2;1;Heterosexual;2001-5000;3;1;40
Mujer;36;1;1;1;0;Universitario;Completado;No;No;.NET, CSS, HTML, Javascript, SQL;MSSQL, Oracle;Windows;Android;Full-Time;30677;26220;2;3;Homosexual;11-50;9;6;25
Hombre;23;0;0;0;0;Universitario;En curso;No;No;Bash/Shell, Python, Smalltalk;;Windows;Android;Part-Time;156;156;4;4;Heterosexual;1001-2000;10;10;2
Hombre;38;2;2;2;0;Terciario;Completado;No;No;;;Windows;Android;Full-Time;30000;25000;1;1;Heterosexual;11-50;7;10;20
Hombre;31;6;3;3;0;Terciario;Completado;Sí;Sí;Bash/Shell, HTML, PHP, Python, SQL;Amazon RDS/Aurora, ElasticSearch, MariaDB, MongoDB, MySQL, PostgreSQL, SQLite;Linux;Android;Full-Time;45780;38000;3;3;Heterosexual;51-100;3;7;70
Hombre;25;3;0;1;0;Universitario;En curso;No;No;.NET, Assembler, Java, Python, SQL;Cassandra, ElasticSearch, IBM Db2, MariaDB, Microsoft Azure (Tables, CosmosDB, SQL, etc), MSSQL, MongoDB, MySQL, Oracle, PostgreSQL, Redis;Windows;Android;Full-Time;59600;45500;3;3;Heterosexual;501-1000;10;10;35
Mujer;32;8;4;7;0;Terciario;Completado;No;No;Kotlin, Swift;;Mac OS X;iOS;Full-Time;88018;66875;2;2;Heterosexual;5001-10000;8;7;20
Mujer;46;14;5;14;0;Terciario;Completado;No;Sí;;;Windows;Android;Full-Time;38000;31500;3;2;Heterosexual;1001-2000;8;8;50
Hombre;32;8;4;0;0;Terciario;Incompleto;No;No;;MariaDB, Microsoft Azure (Tables, CosmosDB, SQL, etc), MongoDB, PostgreSQL;Windows;iOS;Full-Time;60000;49000;3;2;Heterosexual;51-100;6;9;5
Hombre;29;2;0;0;0;Universitario;En curso;No;Sí;CSS, HTML, Javascript, PHP, SQL;MSSQL;Windows;Android;Full-Time;31000;276;1;2;Heterosexual;501-1000;5;10;60
Mujer;53;20;0;0;0;Posgrado;Completado;No;Sí;C, CSS, HTML, Java, Javascript, Python, SQL, Dart flutter;MariaDB, Microsoft Azure (Tables, CosmosDB, SQL, etc), MySQL, SQLite;Windows;Android;Full-Time;102000;73000;3;2;Heterosexual;10001+;7;8;2
Hombre;33;10;25;7;0;Universitario;Completado;No;Sí;;;Windows;Android;Full-Time;60000;50000;4;4;;10001+;7;9;30
Hombre;37;5;2;1;0;Universitario;Completado;No;Sí;CSS, HTML, Javascript, PHP, Python, SQL;MySQL, PostgreSQL;Linux;iOS;Full-Time;33000;28000;2;2;Heterosexual;11-50;4;4;8
Hombre;26;5;2;2;0;Universitario;Incompleto;No;Sí;SQL, TypeScript;Oracle;Windows;Android;Full-Time;49000;41000;4;4;Heterosexual;1001-2000;9;8;21
Hombre;39;18;9;2;2;Universitario;Completado;No;Sí;.NET, C#, CSS, HTML, Javascript, SQL, TypeScript;Microsoft Azure (Tables, CosmosDB, SQL, etc), MongoDB;Windows;iOS;Full-Time;121000;80000;3;2;;1001-2000;8;8;29
Hombre;24;6;2;2;0;Terciario;En curso;No;Sí;.NET, C#, CSS, HTML, Java, Javascript, SQL, TypeScript;MSSQL, SQLite;Windows;Android;Part-Time;55257;45581;4;3;Heterosexual;1-10;10;8;11
Hombre;26;0;0;0;0;Terciario;Completado;No;Sí;CSS, HTML, Javascript, SQL, TypeScript;MySQL;Windows;Android;Part-Time;25000;20000;4;4;Heterosexual;1-10;10;10;-1
Hombre;38;7;0;0;0;Universitario;Completado;No;No;;Microsoft Azure (Tables, CosmosDB, SQL, etc);Windows;Android;Full-Time;53000;45000;3;3;Heterosexual;201-500;7;5;3
Hombre;30;7;0;0;0;Terciario;Completado;No;No;Java;MongoDB;Linux;Android;Tercerizado (trabajo a través de consultora o agencia);49450;41044;3;3;Heterosexual;11-50;8;8;2
Hombre;24;15;15;15;0;Universitario;En curso;No;Sí;Ruby;PostgreSQL;Mac OS X;iOS;Part-Time;25000;22500;2;2;Heterosexual;201-500;6;8;115
Hombre;21;1;0;0;0;Universitario;En curso;No;Sí;Java, Python, Ruby;;Linux;Android;Part-Time;31300;26000;2;2;Bisexual o queer;51-100;7;8;20
Hombre;31;7;0;0;3;Universitario;Completado;No;No;.NET, C, C#, CSS, HTML, PHP, SQL, Plsql, plpgsql, transact sql;MSSQL, MySQL, Oracle, PostgreSQL;Windows;Android;Full-Time;46000;41000;2;2;Heterosexual;101-200;5;7;10
Hombre;34;16;10;2;0;Terciario;Incompleto;No;No;Bash/Shell;Apache HBase, Cassandra, MariaDB, MSSQL, MongoDB, PostgreSQL;Windows;Android;Full-Time;70000;50000;4;2;;5001-10000;10;10;12
Hombre;35;12;4;4;5;Posgrado;Completado;No;Sí;.NET, ActionScript, Assembler, C, C++, C#, CSS, HTML, Java, Javascript, Objective-C, Perl, PHP, Python, Ruby, SQL, Swift, VBA;Amazon DynamoDB, Amazon Redshift, Apache HBase, Amazon RDS/Aurora, Apache Hive, ElasticSearch, Google Cloud Storage, IBM Db2, MSSQL, MongoDB, MySQL, Oracle;Windows;Android;Full-Time;52000;48000;1;2;Heterosexual;10001+;4;4;12
Hombre;29;11;8;6;8;Secundario;Completado;No;No;Bash/Shell, Java, SQL;IBM Db2, MSSQL, Oracle;Linux;Android;Full-Time;28000;24000;3;2;Homosexual;501-1000;7;10;1
Hombre;33;6;2;1;2;Secundario;Completado;No;Sí;Java, PHP, Python, SQL;MariaDB, MySQL;Windows;Android;Full-Time;40000;40000;3;4;Heterosexual;51-100;8;8;1
Hombre;41;20;10;10;2;Universitario;Completado;No;Sí;Bash/Shell;MariaDB, MSSQL, MySQL, Oracle, PostgreSQL;Windows;iOS;Full-Time;22500;17500;2;2;Heterosexual;5001-10000;6;6;20
Hombre;30;12;4;4;0;Terciario;Completado;Sí;Sí;.NET, HTML, Java, Javascript, Sitecore;;Windows;Android;Full-Time;38500;31000;2;3;Heterosexual;5001-10000;9;10;3
Mujer;58;25;1;0;0;Terciario;Completado;No;Sí;;ProxySQL;Windows;Android;Freelance;3000;2500;1;1;Heterosexual;1-10;3;4;1
Hombre;36;18;4;2;2;Universitario;Completado;No;No;;;Windows;Android;Full-Time;155000;100000;3;4;Heterosexual;201-500;9;5;2
Hombre;55;15;2;2;0;Universitario;Incompleto;No;Sí;HTML, Javascript;;Windows;iOS;Full-Time;45000;35000;2;3;Heterosexual;51-100;9;9;20
Hombre;33;2;12;12;0;Terciario;Completado;No;No;PHP, SQL;Google Cloud Storage, MariaDB, MySQL;Windows;iOS;Full-Time;56000;46000;3;1;Homosexual;10001+;5;10;4
Hombre;18;1;1;1;0;Terciario;En curso;No;No;SQL;Oracle;Windows;Android;Full-Time;25894;23594;3;3;Heterosexual;101-200;4;4;53
Hombre;39;10;3;3;0;Secundario;Completado;No;No;VBA;IBM Db2, MSSQL;Windows;Android;Full-Time;68000;52000;4;3;Heterosexual;501-1000;8;7;11
Hombre;38;0;0;0;0;Universitario;Incompleto;No;No;;;Windows;iOS;Full-Time;58000;47000;4;3;Heterosexual;2001-5000;8;9;9
Hombre;48;26;10;10;0;Universitario;Incompleto;No;No;SQL;Microsoft Azure (Tables, CosmosDB, SQL, etc), MSSQL, MongoDB;Windows;Android;Full-Time;62000;52000;4;3;Heterosexual;10001+;10;10;-1
Hombre;32;4;2;1;0;Secundario;Completado;No;No;Javascript;;Mac OS X;Android;Full-Time;385;319;3;2;Heterosexual;5001-10000;8;8;3
Hombre;29;4;4;3;0;Terciario;Completado;No;Sí;Bash/Shell, CSS, HTML, Python, SQL;ElasticSearch, MariaDB, MySQL;Linux;Android;Part-Time;21200;20000;3;2;Heterosexual;501-1000;9;9;4
Hombre;29;7;4;4;0;Terciario;Incompleto;No;No;;;Windows;Android;Full-Time;21000;18000;3;2;Heterosexual;201-500;7;8;40
Hombre;50;30;17;5;0;Universitario;Completado;No;No;.NET, C++, C#;MSSQL;Windows;Android;Full-Time;70000;54000;3;2;Homosexual;11-50;8;8;7
Hombre;34;10;3;3;0;Secundario;Completado;No;Sí;;;Linux;Android;Full-Time;45000;39000;2;1;Heterosexual;501-1000;4;7;12
Hombre;28;6;1;0;2;Universitario;Completado;No;Sí;HTML, Javascript, PHP, TypeScript;MariaDB, MongoDB, MySQL, PostgreSQL;Mac OS X;Android;Full-Time;50000;41500;4;3;Heterosexual;501-1000;9;10;5
Hombre;37;18;8;2;10;Universitario;Incompleto;No;No;;Teradata;Mac OS X;Android;Full-Time;145000;98000;3;2;Heterosexual;5001-10000;8;8;20
Hombre;37;15;0;0;0;Universitario;Incompleto;No;No;Java;;Windows;Android;Full-Time;37000;30000;3;2;Heterosexual;1-10;9;9;25
Hombre;38;11;7;7;0;Universitario;Incompleto;No;No;;;Windows;Android;Full-Time;100000;69000;3;1;Heterosexual;101-200;7;4;-1
Mujer;44;16;5;10;5;Universitario;Completado;Sí;No;ActionScript;Microsoft Azure (Tables, CosmosDB, SQL, etc);Windows;iOS;Full-Time;45;35;1;1;Misoginia;501-1000;9;5;1
Hombre;53;25;7;10;0;Universitario;Completado;No;Sí;CSS, HTML, Java, Javascript, SQL, TypeScript;Oracle;Windows;Android;Full-Time;50141;41617;2;2;Heterosexual;501-1000;5;9;10
Hombre;34;2;1;1;0;Universitario;En curso;No;Sí;Java, SQL;MySQL;Linux;iOS;Full-Time;24000;20000;1;1;Heterosexual;51-100;4;7;56
Hombre;31;11;5;3;0;Secundario;Completado;No;Sí;Bash/Shell, Javascript, Python, SQL;Amazon DynamoDB, Microsoft Azure (Tables, CosmosDB, SQL, etc), MSSQL, Oracle, PostgreSQL;Windows;Android;Full-Time;43500;36500;2;1;Heterosexual;501-1000;10;10;4
Hombre;34;1;1;1;0;Universitario;Incompleto;No;No;;SiGeCe;Windows;Android;Full-Time;20000;17000;2;1;Heterosexual;101-200;6;10;40
Hombre;32;8;0;2;0;Universitario;Completado;No;No;Bash/Shell, HTML, SQL;MariaDB, MySQL;Windows;Android;Full-Time;55500;46300;3;4;Heterosexual;201-500;10;10;3
Hombre;28;7;1;3;0;Universitario;Incompleto;Sí;Sí;Bash/Shell;MongoDB, MySQL;Linux;Android;Full-Time;56000;46000;2;2;Heterosexual;11-50;5;1;4
Hombre;27;10;4;4;0;Universitario;Incompleto;No;No;0;0;Windows;Android;Full-Time;38000;31000;2;2;Heterosexual;51-100;6;5;24
Mujer;25;10;1;1;0;Universitario;En curso;No;Sí;HTML;;Linux;iOS;Part-Time;10;10;1;1;Heterosexual;1-10;7;10;6
Hombre;27;5;0;5;0;Secundario;Completado;No;No;PHP;MySQL;Linux;Android;Full-Time;35000;28000;2;1;Heterosexual;11-50;8;8;15
Hombre;31;12;1;1;0;Universitario;En curso;No;No;;;Windows;iOS;Full-Time;75000;57000;3;3;Heterosexual;201-500;7;3;10
Hombre;24;0;0;0;0;Universitario;En curso;No;Sí;Java, Python;;Windows;Android;Freelance;24000;24000;3;2;Heterosexual;1-10;9;8;12
Mujer;26;2;1;1;1;Universitario;En curso;Sí;No;TypeScript, Ninguno;Ninguno;Windows;Windows;Full-Time;14000;14000;2;2;Heterosexual;1-10;1;6;3
Hombre;29;8;0;0;0;Universitario;En curso;No;No;Java;Cassandra, ElasticSearch, MariaDB, MySQL, Oracle;Linux;Android;Full-Time;90000;67500;3;2;Heterosexual;501-1000;9;10;23
Hombre;29;5;0;4;0;Universitario;En curso;No;Sí;Java, Javascript, SQL;MongoDB, MySQL, Oracle, PostgreSQL;Linux;Android;Full-Time;60000;49500;3;4;Heterosexual;51-100;10;10;5
Hombre;38;19;2;2;0;Universitario;Completado;No;No;Java;PostgreSQL;Mac OS X;Android;Full-Time;215000;130000;3;4;Heterosexual;501-1000;8;9;6
Hombre;34;7;15;15;0;Universitario;Completado;No;No;Java;MongoDB, MySQL;Linux;No tengo celular / no es Smartphone;Full-Time;74576;56000;2;1;Heterosexual;201-500;3;4;5
Hombre;28;10;1;4;0;Terciario;Incompleto;No;No;Bash/Shell, C, HTML, SQL;;Windows;Android;Full-Time;29000;25000;4;3;Heterosexual;10001+;8;8;25
Hombre;47;29;16;16;0;Universitario;Completado;No;No;ABAP, Java, Javascript;Apache HBase;Windows;Windows;Full-Time;65000;57000;2;2;Heterosexual;10001+;1;1;30
Hombre;35;11;11;11;0;Universitario;Incompleto;No;Sí;.NET, C#, SQL, VBA;MSSQL, Oracle;Windows;Android;Tercerizado (trabajo a través de consultora o agencia);65500;43000;3;2;Heterosexual;201-500;8;9;1
Hombre;35;15;2;2;49;Universitario;Completado;No;No;Java;Amazon RDS/Aurora;Mac OS X;Android;Full-Time;110000;86000;1;1;Heterosexual;2001-5000;10;10;3
Hombre;39;21;15;15;8;Universitario;Incompleto;Sí;No;Bash/Shell, HTML, Javascript, Python, SQL;Google Cloud Storage, MongoDB, PostgreSQL;Linux;Android;Full-Time;73000;70000;3;2;Heterosexual;11-50;8;10;1
Mujer;28;8;6;0;0;Universitario;En curso;No;No;SQL, TAL;Oracle;Windows;Android;Full-Time;61000;50000;3;2;Heterosexual;501-1000;8;8;6
Hombre;44;20;1;1;7;Universitario;Incompleto;No;Sí;Java, Javascript;PostgreSQL;Mac OS X;iOS;Full-Time;130000;91000;3;3;Heterosexual;501-1000;8;9;15
Hombre;37;20;2;6;35;Universitario;En curso;No;Sí;CSS, Go, Groovy, HTML, Java, Javascript, PHP;Amazon DynamoDB, Amazon Redshift, Amazon RDS/Aurora, Apache Hive, ElasticSearch, MongoDB, MySQL;Mac OS X;Android;Full-Time;137000;95000;3;3;Heterosexual;1001-2000;10;10;3
Hombre;35;12;10;10;7;Terciario;Completado;No;Sí;.NET, C#, CSS, HTML, SQL;MSSQL;Windows;Android;Full-Time;50000;48000;4;1;Heterosexual;1-10;10;10;1
Hombre;29;10;3;2;0;Universitario;Incompleto;Sí;Sí;CSS, HTML, Javascript, Python;PostgreSQL, Redis;Linux;Android;Full-Time;128000;87000;2;1;Heterosexual;11-50;7;7;8
Hombre;32;10;6;1;25;Universitario;Completado;No;Sí;Java, Python, Scala;;Mac OS X;Android;Full-Time;137000;93000;3;3;Heterosexual;1001-2000;6;4;5
Hombre;48;15;1;1;0;Posgrado;Completado;Sí;Sí;CSS, HTML, Javascript, PHP, SQL;Amazon RDS/Aurora;Linux;Android;Full-Time;65000;55000;1;3;;51-100;10;10;1
Hombre;40;20;8;0;5;Universitario;En curso;No;No;.NET;MSSQL;Windows;iOS;Full-Time;170000;120000;3;2;Heterosexual;1001-2000;10;10;3
Hombre;41;20;1;1;7;Terciario;Completado;No;Sí;.NET;;Windows;Android;Full-Time;91000;68000;3;3;Heterosexual;10001+;9;10;10
Hombre;32;11;7;4;0;Universitario;En curso;No;No;Bash/Shell, HTML, Java, Javascript, PHP, SQL;MySQL;Linux;Android;Full-Time;50000;44000;1;1;Heterosexual;1001-2000;6;8;20
Hombre;31;10;1;1;0;Universitario;En curso;No;Sí;Java;Cassandra, Redis;Mac OS X;Android;Full-Time;66000;53000;2;2;Heterosexual;2001-5000;6;7;7
Hombre;30;11;2;2;0;Posgrado;En curso;No;No;.NET, C#, HTML, Javascript, TypeScript;Microsoft Azure (Tables, CosmosDB, SQL, etc), MSSQL, MongoDB, MySQL, Redis;Windows;iOS;Full-Time;79000;59000;3;3;Heterosexual;51-100;6;5;15
Hombre;31;5;0;0;0;Universitario;Incompleto;No;No;CSS, Java, Javascript;Oracle;Windows;Android;Full-Time;83000;64000;4;2;Heterosexual;11-50;5;3;10
Hombre;23;1;1;1;0;Universitario;En curso;No;No;;;Windows;iOS;Part-Time;8750;8750;1;1;Heterosexual;2001-5000;2;2;13
Hombre;32;12;1;1;2;Posgrado;En curso;No;No;.NET, SQL;Oracle;Windows;Android;Full-Time;38000;32000;2;2;Heterosexual;501-1000;7;10;5
Hombre;34;15;10;10;0;Terciario;Incompleto;No;Sí;HTML, Javascript, PHP, css;Oracle;Windows;Android;Full-Time;65;58;4;4;Heterosexual;501-1000;9;9;9
Hombre;36;15;0;10;5;Terciario;Incompleto;Sí;Sí;.NET, CSS, Javascript, PHP;MongoDB;Mac OS X;Android;Full-Time;88000;70000;4;4;Heterosexual;11-50;10;6;-1
Hombre;24;8;1;1;0;Universitario;En curso;No;No;;;Windows;Android;Part-Time;24000;18000;3;2;Homosexual;51-100;10;10;6
Hombre;22;3;1;1;0;Universitario;Incompleto;No;Sí;Bash/Shell, Go, Groovy, Java, Python, SQL;Amazon Redshift, ElasticSearch, MongoDB, MySQL, Oracle, Redis;Mac OS X;iOS;Full-Time;40000;38000;3;3;Heterosexual;5001-10000;8;10;4
Hombre;24;5;2;2;0;Terciario;En curso;No;Sí;HTML, Java, Python, SQL;MSSQL;Windows;Android;Full-Time;30000;22000;1;2;Homosexual;51-100;5;5;3
Hombre;34;10;1;12;0;Universitario;Incompleto;No;No;;;Linux;iOS;Full-Time;39;33;3;2;Heterosexual;11-50;6;5;50
Mujer;30;11;1;3;2;Universitario;Incompleto;No;No;;;Windows;iOS;Full-Time;76800;69656;2;3;Heterosexual;11-50;7;8;5
Hombre;42;20;13;13;0;Posgrado;Completado;Sí;Sí;.NET, C#, HTML, Java, Javascript, PHP, SQL;Amazon DynamoDB, MSSQL, MongoDB, MySQL, Oracle;Windows;Android;Full-Time;80000;50000;1;2;Heterosexual;501-1000;5;7;10
Hombre;41;20;3;1;7;Secundario;Completado;No;No;;;Windows;Android;Full-Time;76900;;3;3;Heterosexual;201-500;8;8;-1
Hombre;39;12;12;9;0;Universitario;Completado;No;No;Bash/Shell;MariaDB, MySQL, PostgreSQL;Linux;Android;Full-Time;42000;37000;2;2;Heterosexual;11-50;6;8;25
Mujer;24;2;0;0;0;Universitario;Completado;No;Sí;Javascript;;Linux;iOS;Full-Time;37800;31374;3;2;Heterosexual;51-100;6;10;1
Hombre;45;20;1;5;0;Universitario;Incompleto;No;Sí;Java, PHP;Google Cloud Storage, MongoDB, PostgreSQL;Linux;iOS;Full-Time;86000;73000;3;2;Heterosexual;2001-5000;4;7;6
Hombre;26;10;1;1;0;Universitario;Completado;Sí;Sí;Javascript, TypeScript;PostgreSQL;Mac OS X;iOS;Full-Time;190000;131000;3;3;Heterosexual;11-50;10;10;0
Hombre;34;13;1;5;0;Secundario;Completado;Sí;Sí;Bash/Shell, Perl, PHP, Python, SQL;Amazon RDS/Aurora, MariaDB, MSSQL, MySQL, Percona XtraBackup, Percona XtraDB Cluster, Percona Server, PostgreSQL, ProxySQL, Redis, SQLite, Orchestrator;Linux;Android;Full-Time;110000;90000;3;2;Heterosexual;10001+;9;9;30
Hombre;41;23;4;14;1;Universitario;Incompleto;No;Sí;Bash/Shell, C, HTML, Java, Python;MariaDB, MSSQL, MySQL, PostgreSQL;Linux;Android;Full-Time;62000;50000;3;2;Heterosexual;201-500;5;2;10
